TransactionId,BatchId,AccountId,SubscriptionId,CustomerId,CurrencyCode,CountryCode,ProviderId,ProductId,ProductCategory,ChannelId,Amount,Value,TransactionStartTime,PricingStrategy,FraudResult
TransactionId_127809,BatchId_66303,AccountId_1419,SubscriptionId_4482,CustomerId_1786,UGX,256,ProviderId_5,ProductId_10,airtime,ChannelId_3,10000,10000,2019-01-25T16:09:00Z,4,0
TransactionId_127294,BatchId_94865,AccountId_1734,SubscriptionId_3096,CustomerId_2120,UGX,256,ProviderId_5,ProductId_15,financial_services,ChannelId_3,10000,10000,2019-01-25T16:09:02Z,2,0
TransactionId_137209,BatchId_68448,AccountId_2804,SubscriptionId_128,CustomerId_3225,UGX,256,ProviderId_6,ProductId_21,utility_bill,ChannelId_3,15000,16650,2019-01-25T16:09:28Z,2,0
TransactionId_24123,BatchId_42457,AccountId_459,SubscriptionId_2463,CustomerId_789,UGX,256,ProviderId_5,ProductId_3,airtime,ChannelId_3,10000,10000,2019-01-25T16:09:39Z,4,0
TransactionId_127170,BatchId_31201,AccountId_4797,SubscriptionId_4584,CustomerId_5266,UGX,256,ProviderId_5,ProductId_15,financial_services,ChannelId_3,5000,5000,2019-01-25T16:09:57Z,2,0
TransactionId_76094,BatchId_41905,AccountId_2804,SubscriptionId_128,CustomerId_3225,UGX,256,ProviderId_5,ProductId_15,financial_services,ChannelId_3,2000,2000,2019-01-25T16:10:12Z,2,0
TransactionId_10418,BatchId_42886,AccountId_318,SubscriptionId_3087,CustomerId_647,UGX,256,ProviderId_6,ProductId_11,data_bundles,ChannelId_3,500,500,2019-01-25T16:10:41Z,2,0
TransactionId_86350,BatchId_53096,AccountId_4841,SubscriptionId_3829,CustomerId_647,UGX,256,ProviderId_4,ProductId_6,financial_services,ChannelId_2,-10,10,2019-01-25T16:10:59Z,2,0
TransactionId_44678,BatchId_4303,AccountId_1734,SubscriptionId_3096,CustomerId_2120,UGX,256,ProviderId_6,ProductId_10,airtime,ChannelId_3,10000,10000,2019-01-25T16:11:01Z,2,0
TransactionId_61104,BatchId_20213,AccountId_4841,SubscriptionId_3829,CustomerId_789,UGX,256,ProviderId_4,ProductId_6,financial_services,ChannelId_2,-5000,5000,2019-01-25T16:11:01Z,2,0
TransactionId_14889,BatchId_27544,AccountId_4840,SubscriptionId_3829,CustomerId_789,UGX,256,ProviderId_4,ProductId_6,financial_services,ChannelId_2,-1000,1000,2019-01-25T16:11:03Z,2,0
TransactionId_40012,BatchId_86212,AccountId_2804,SubscriptionId_128,CustomerId_3225,UGX,256,ProviderId_6,ProductId_21,utility_bill,ChannelId_3,15000,16650,2019-01-25T16:11:10Z,2,0
TransactionId_67804,BatchId_94798,AccountId_3274,SubscriptionId_665,CustomerId_3703,UGX,256,ProviderId_5,ProductId_1,airtime,ChannelId_3,6000,6000,2019-01-25T16:11:11Z,4,0
TransactionId_26737,BatchId_123748,AccountId_4841,SubscriptionId_3829,CustomerId_2120,UGX,256,ProviderId_4,ProductId_6,financial_services,ChannelId_2,-5000,5000,2019-01-25T16:11:17Z,2,0
TransactionId_13119,BatchId_68819,AccountId_4840,SubscriptionId_3829,CustomerId_2120,UGX,256,ProviderId_4,ProductId_6,financial_services,ChannelId_2,-1000,1000,2019-01-25T16:11:19Z,2,0
TransactionId_80700,BatchId_119543,AccountId_4841,SubscriptionId_3829,CustomerId_3225,UGX,256,ProviderId_4,ProductId_6,financial_services,ChannelId_2,-5000,5000,2019-01-25T16:11:21Z,2,0
TransactionId_16383,BatchId_103842,AccountId_4841,SubscriptionId_3829,CustomerId_3703,UGX,256,ProviderId_4,ProductId_6,financial_services,ChannelId_2,-300,300,2019-01-25T16:11:35Z,2,0
TransactionId_58467,BatchId_111805,AccountId_454,SubscriptionId_3316,CustomerId_784,UGX,256,ProviderId_6,ProductId_3,airtime,ChannelId_3,1000,1000,2019-01-25T16:12:06Z,2,0
TransactionId_104467,BatchId_68493,AccountId_459,SubscriptionId_2463,CustomerId_789,UGX,256,ProviderId_6,ProductId_3,airtime,ChannelId_3,6000,6000,2019-01-25T16:12:10Z,2,0
TransactionId_42433,BatchId_96030,AccountId_1734,SubscriptionId_3096,CustomerId_2120,UGX,256,ProviderId_6,ProductId_10,airtime,ChannelId_3,6000,6000,2019-01-25T16:12:14Z,2,0
TransactionId_91374,BatchId_57014,AccountId_3439,SubscriptionId_2643,CustomerId_3874,UGX,256,ProviderId_6,ProductId_10,airtime,ChannelId_3,1000,1000,2019-01-25T16:12:23Z,2,0
TransactionId_118578,BatchId_45666,AccountId_4841,SubscriptionId_3829,CustomerId_784,UGX,256,ProviderId_4,ProductId_6,financial_services,ChannelId_2,-50,50,2019-01-25T16:12:37Z,2,0
TransactionId_44980,BatchId_42610,AccountId_3795,SubscriptionId_4769,CustomerId_4238,UGX,256,ProviderId_5,ProductId_15,financial_services,ChannelId_3,25000,25000,2019-01-25T16:12:44Z,2,0
TransactionId_100019,BatchId_135945,AccountId_4797,SubscriptionId_4584,CustomerId_5266,UGX,256,ProviderId_6,ProductId_10,airtime,ChannelId_3,10000,10000,2019-01-25T16:12:46Z,2,0
TransactionId_121842,BatchId_81590,AccountId_2659,SubscriptionId_3327,CustomerId_3078,UGX,256,ProviderId_6,ProductId_3,airtime,ChannelId_3,1000,1000,2019-01-25T16:13:45Z,2,0
TransactionId_65088,BatchId_116402,AccountId_3957,SubscriptionId_887,CustomerId_4406,UGX,256,ProviderId_3,ProductId_3,airtime,ChannelId_3,4000,4000,2019-01-25T16:14:07Z,1,0
TransactionId_20526,BatchId_93697,AccountId_4841,SubscriptionId_3829,CustomerId_3874,UGX,256,ProviderId_4,ProductId_6,financial_services,ChannelId_2,-20,20,2019-01-25T16:14:07Z,2,0
TransactionId_26072,BatchId_135766,AccountId_4841,SubscriptionId_3829,CustomerId_5266,UGX,256,ProviderId_4,ProductId_6,financial_services,ChannelId_2,-5000,5000,2019-01-25T16:14:11Z,2,0
TransactionId_120548,BatchId_71182,AccountId_4133,SubscriptionId_2763,CustomerId_4585,UGX,256,ProviderId_5,ProductId_15,financial_services,ChannelId_3,10000,10000,2019-01-25T16:14:11Z,2,0
TransactionId_99594,BatchId_76310,AccountId_926,SubscriptionId_2624,CustomerId_1275,UGX,256,ProviderId_6,ProductId_3,airtime,ChannelId_3,1000,1000,2019-01-25T16:14:13Z,2,0
TransactionId_85079,BatchId_134459,AccountId_4841,SubscriptionId_3829,CustomerId_3078,UGX,256,ProviderId_4,ProductId_6,financial_services,ChannelId_2,-50,50,2019-01-25T16:14:14Z,2,0
TransactionId_80283,BatchId_4821,AccountId_4841,SubscriptionId_3829,CustomerId_1275,UGX,256,ProviderId_4,ProductId_6,financial_services,ChannelId_2,-50,50,2019-01-25T16:14:43Z,2,0
TransactionId_62858,BatchId_89780,AccountId_4841,SubscriptionId_3829,CustomerId_4406,UGX,256,ProviderId_4,ProductId_6,financial_services,ChannelId_2,-200,200,2019-01-25T16:14:52Z,2,0
TransactionId_118460,BatchId_101213,AccountId_4133,SubscriptionId_2763,CustomerId_4585,UGX,256,ProviderId_6,ProductId_21,utility_bill,ChannelId_3,10000,11200,2019-01-25T16:15:25Z,2,0
TransactionId_62290,BatchId_134645,AccountId_4841,SubscriptionId_3829,CustomerId_4585,UGX,256,ProviderId_4,ProductId_6,financial_services,ChannelId_2,-5000,5000,2019-01-25T16:15:42Z,2,0
TransactionId_15364,BatchId_108963,AccountId_4797,SubscriptionId_4584,CustomerId_5266,UGX,256,ProviderId_6,ProductId_10,airtime,ChannelId_3,5000,5000,2019-01-25T16:16:42Z,2,0
TransactionId_66769,BatchId_39522,AccountId_3957,SubscriptionId_887,CustomerId_4406,UGX,256,ProviderId_3,ProductId_14,financial_services,ChannelId_3,6325,6325,2019-01-25T16:16:53Z,0,0
TransactionId_94748,BatchId_49684,AccountId_3175,SubscriptionId_3439,CustomerId_3602,UGX,256,ProviderId_6,ProductId_10,airtime,ChannelId_3,500,500,2019-01-25T16:16:58Z,2,0
TransactionId_33482,BatchId_10055,AccountId_3628,SubscriptionId_1830,CustomerId_4067,UGX,256,ProviderId_5,ProductId_15,financial_services,ChannelId_3,10000,10000,2019-01-25T16:17:03Z,2,0
TransactionId_28768,BatchId_105378,AccountId_4841,SubscriptionId_3829,CustomerId_3602,UGX,256,ProviderId_4,ProductId_6,financial_services,ChannelId_2,-10,10,2019-01-25T16:17:09Z,2,0
TransactionId_81075,BatchId_27120,AccountId_1555,SubscriptionId_1194,CustomerId_1929,UGX,256,ProviderId_5,ProductId_15,financial_services,ChannelId_3,20500,20500,2019-01-25T16:17:37Z,2,0
TransactionId_23187,BatchId_131172,AccountId_3175,SubscriptionId_3439,CustomerId_3602,UGX,256,ProviderId_6,ProductId_10,airtime,ChannelId_3,500,500,2019-01-25T16:18:22Z,2,0
TransactionId_67293,BatchId_49665,AccountId_3628,SubscriptionId_1830,CustomerId_4067,UGX,256,ProviderId_6,ProductId_10,airtime,ChannelId_3,10000,10000,2019-01-25T16:18:31Z,2,0
TransactionId_24248,BatchId_49665,AccountId_3628,SubscriptionId_1830,CustomerId_4067,UGX,256,ProviderId_6,ProductId_10,airtime,ChannelId_3,10000,10000,2019-01-25T16:18:31Z,2,0
TransactionId_73231,BatchId_37262,AccountId_4841,SubscriptionId_3829,CustomerId_3602,UGX,256,ProviderId_4,ProductId_6,financial_services,ChannelId_2,-10,10,2019-01-25T16:18:32Z,2,0
TransactionId_40881,BatchId_106700,AccountId_4841,SubscriptionId_3829,CustomerId_4067,UGX,256,ProviderId_4,ProductId_6,financial_services,ChannelId_2,-5000,5000,2019-01-25T16:18:41Z,2,0
TransactionId_57783,BatchId_63223,AccountId_4840,SubscriptionId_3829,CustomerId_4067,UGX,256,ProviderId_4,ProductId_6,financial_services,ChannelId_2,-1000,1000,2019-01-25T16:18:43Z,2,0
TransactionId_4561,BatchId_128880,AccountId_1555,SubscriptionId_1194,CustomerId_1929,UGX,256,ProviderId_5,ProductId_15,financial_services,ChannelId_3,20500,20500,2019-01-25T16:20:02Z,2,0
TransactionId_105252,BatchId_53009,AccountId_2519,SubscriptionId_3166,CustomerId_2935,UGX,256,ProviderId_5,ProductId_11,data_bundles,ChannelId_3,10000,10000,2019-01-25T16:20:20Z,4,0
TransactionId_2825,BatchId_113427,AccountId_2141,SubscriptionId_4576,CustomerId_2546,UGX,256,ProviderId_6,ProductId_10,airtime,ChannelId_3,500,500,2019-01-25T16:20:25Z,2,0
TransactionId_54547,BatchId_100978,AccountId_4841,SubscriptionId_3829,CustomerId_2546,UGX,256,ProviderId_4,ProductId_6,financial_services,ChannelId_2,-10,10,2019-01-25T16:20:35Z,2,0
TransactionId_139314,BatchId_20808,AccountId_4841,SubscriptionId_3829,CustomerId_2935,UGX,256,ProviderId_4,ProductId_6,financial_services,ChannelId_2,-5000,5000,2019-01-25T16:20:55Z,2,0
TransactionId_25044,BatchId_90881,AccountId_4840,SubscriptionId_3829,CustomerId_2935,UGX,256,ProviderId_4,ProductId_6,financial_services,ChannelId_2,-1000,1000,2019-01-25T16:20:57Z,2,0
TransactionId_21782,BatchId_75574,AccountId_2965,SubscriptionId_4144,CustomerId_3390,UGX,256,ProviderId_5,ProductId_3,airtime,ChannelId_3,1800,1800,2019-01-25T16:21:26Z,4,0
TransactionId_48938,BatchId_95470,AccountId_1555,SubscriptionId_1194,CustomerId_1929,UGX,256,ProviderId_5,ProductId_15,financial_services,ChannelId_3,20000,20000,2019-01-25T16:21:34Z,2,0
TransactionId_32094,BatchId_97630,AccountId_3099,SubscriptionId_1655,CustomerId_3526,UGX,256,ProviderId_6,ProductId_1,airtime,ChannelId_3,3000,3000,2019-01-25T16:21:43Z,2,0
TransactionId_21809,BatchId_87507,AccountId_4841,SubscriptionId_3829,CustomerId_3390,UGX,256,ProviderId_4,ProductId_6,financial_services,ChannelId_2,-90,90,2019-01-25T16:21:58Z,2,0
TransactionId_119321,BatchId_25001,AccountId_4841,SubscriptionId_3829,CustomerId_3526,UGX,256,ProviderId_4,ProductId_6,financial_services,ChannelId_2,-100,100,2019-01-25T16:22:07Z,2,0
TransactionId_64229,BatchId_2583,AccountId_454,SubscriptionId_3316,CustomerId_784,UGX,256,ProviderId_6,ProductId_3,airtime,ChannelId_3,1000,1000,2019-01-25T16:22:21Z,2,0
TransactionId_19743,BatchId_98552,AccountId_4841,SubscriptionId_3829,CustomerId_784,UGX,256,ProviderId_4,ProductId_6,financial_services,ChannelId_2,-50,50,2019-01-25T16:22:49Z,2,0
TransactionId_51500,BatchId_57807,AccountId_3628,SubscriptionId_1830,CustomerId_4067,UGX,256,ProviderId_6,ProductId_10,airtime,ChannelId_3,6000,6000,2019-01-25T16:23:00Z,2,0
TransactionId_22526,BatchId_124816,AccountId_1334,SubscriptionId_871,CustomerId_1697,UGX,256,ProviderId_5,ProductId_3,airtime,ChannelId_3,10000,10000,2019-01-25T16:23:19Z,4,0
TransactionId_93271,BatchId_18421,AccountId_4841,SubscriptionId_3829,CustomerId_1697,UGX,256,ProviderId_4,ProductId_6,financial_services,ChannelId_2,-5000,5000,2019-01-25T16:24:03Z,2,0
TransactionId_104905,BatchId_69078,AccountId_4840,SubscriptionId_3829,CustomerId_1697,UGX,256,ProviderId_4,ProductId_6,financial_services,ChannelId_2,-1000,1000,2019-01-25T16:24:05Z,2,0
TransactionId_71624,BatchId_30693,AccountId_1334,SubscriptionId_871,CustomerId_1697,UGX,256,ProviderId_6,ProductId_3,airtime,ChannelId_3,6000,6000,2019-01-25T16:24:55Z,2,0
TransactionId_26609,BatchId_19711,AccountId_2990,SubscriptionId_216,CustomerId_3415,UGX,256,ProviderId_6,ProductId_3,airtime,ChannelId_3,1000,1000,2019-01-25T16:27:45Z,2,0
TransactionId_42058,BatchId_42496,AccountId_4841,SubscriptionId_3829,CustomerId_3415,UGX,256,ProviderId_4,ProductId_6,financial_services,ChannelId_2,-50,50,2019-01-25T16:28:12Z,2,0
TransactionId_126424,BatchId_98072,AccountId_1679,SubscriptionId_3089,CustomerId_2061,UGX,256,ProviderId_5,ProductId_15,financial_services,ChannelId_3,10000,10000,2019-01-25T16:28:29Z,2,0
TransactionId_47739,BatchId_125354,AccountId_2928,SubscriptionId_4163,CustomerId_3353,UGX,256,ProviderId_1,ProductId_3,airtime,ChannelId_3,500,500,2019-01-25T16:29:51Z,4,0
TransactionId_53788,BatchId_27133,AccountId_1679,SubscriptionId_3089,CustomerId_2061,UGX,256,ProviderId_6,ProductId_10,airtime,ChannelId_3,10000,10000,2019-01-25T16:31:00Z,2,0
TransactionId_100352,BatchId_80627,AccountId_4148,SubscriptionId_3207,CustomerId_4600,UGX,256,ProviderId_6,ProductId_10,airtime,ChannelId_3,5000,5000,2019-01-25T16:31:08Z,2,0
TransactionId_107059,BatchId_113608,AccountId_4841,SubscriptionId_3829,CustomerId_2061,UGX,256,ProviderId_4,ProductId_6,financial_services,ChannelId_2,-5000,5000,2019-01-25T16:31:12Z,2,0
TransactionId_31037,BatchId_18714,AccountId_4840,SubscriptionId_3829,CustomerId_2061,UGX,256,ProviderId_4,ProductId_6,financial_services,ChannelId_2,-1000,1000,2019-01-25T16:31:14Z,2,0
TransactionId_17257,BatchId_95341,AccountId_1679,SubscriptionId_3089,CustomerId_2061,UGX,256,ProviderId_6,ProductId_10,airtime,ChannelId_3,2000,2000,2019-01-25T16:33:15Z,2,0
TransactionId_65509,BatchId_49589,AccountId_4409,SubscriptionId_2741,CustomerId_4866,UGX,256,ProviderId_5,ProductId_3,airtime,ChannelId_3,10000,10000,2019-01-25T16:34:26Z,4,0
TransactionId_12526,BatchId_70679,AccountId_1679,SubscriptionId_3089,CustomerId_2061,UGX,256,ProviderId_6,ProductId_3,airtime,ChannelId_3,500,500,2019-01-25T16:34:55Z,2,0
TransactionId_110123,BatchId_78106,AccountId_3739,SubscriptionId_1836,CustomerId_4182,UGX,256,ProviderId_5,ProductId_3,airtime,ChannelId_3,2000,2000,2019-01-25T16:35:31Z,4,0
TransactionId_50049,BatchId_135428,AccountId_4841,SubscriptionId_3829,CustomerId_4866,UGX,256,ProviderId_4,ProductId_6,financial_services,ChannelId_2,-5000,5000,2019-01-25T16:35:32Z,2,0
TransactionId_37097,BatchId_58460,AccountId_4840,SubscriptionId_3829,CustomerId_4866,UGX,256,ProviderId_4,ProductId_6,financial_services,ChannelId_2,-1000,1000,2019-01-25T16:35:34Z,2,0
TransactionId_104919,BatchId_17323,AccountId_4841,SubscriptionId_3829,CustomerId_4182,UGX,256,ProviderId_4,ProductId_6,financial_services,ChannelId_2,-100,100,2019-01-25T16:36:08Z,2,0
TransactionId_52244,BatchId_88314,AccountId_4376,SubscriptionId_3447,CustomerId_4833,UGX,256,ProviderId_6,ProductId_10,airtime,ChannelId_3,5446,5446,2019-01-25T16:36:12Z,2,0
TransactionId_83247,BatchId_10284,AccountId_4409,SubscriptionId_2741,CustomerId_4866,UGX,256,ProviderId_6,ProductId_3,airtime,ChannelId_3,6000,6000,2019-01-25T16:36:38Z,2,0
TransactionId_66652,BatchId_78885,AccountId_1679,SubscriptionId_3089,CustomerId_2061,UGX,256,ProviderId_6,ProductId_10,airtime,ChannelId_3,3500,3500,2019-01-25T16:36:49Z,2,0
TransactionId_11170,BatchId_79906,AccountId_1486,SubscriptionId_3297,CustomerId_1856,UGX,256,ProviderId_1,ProductId_15,financial_services,ChannelId_3,60000,60000,2019-01-25T16:36:51Z,2,0
TransactionId_39119,BatchId_94529,AccountId_926,SubscriptionId_2624,CustomerId_1275,UGX,256,ProviderId_6,ProductId_3,airtime,ChannelId_3,1000,1000,2019-01-25T16:37:26Z,2,0
TransactionId_72415,BatchId_123125,AccountId_2141,SubscriptionId_4576,CustomerId_2546,UGX,256,ProviderId_6,ProductId_3,airtime,ChannelId_3,1500,1500,2019-01-25T16:38:00Z,2,0
TransactionId_29364,BatchId_105289,AccountId_4841,SubscriptionId_3829,CustomerId_2546,UGX,256,ProviderId_4,ProductId_6,financial_services,ChannelId_2,-75,75,2019-01-25T16:38:24Z,2,0
TransactionId_36483,BatchId_89743,AccountId_4318,SubscriptionId_4070,CustomerId_4774,UGX,256,ProviderId_5,ProductId_15,financial_services,ChannelId_3,20000,20000,2019-01-25T16:38:58Z,2,0
TransactionId_24108,BatchId_67593,AccountId_3606,SubscriptionId_1352,CustomerId_4044,UGX,256,ProviderId_5,ProductId_15,financial_services,ChannelId_3,10000,10000,2019-01-25T16:39:02Z,2,0
TransactionId_27772,BatchId_70597,AccountId_3483,SubscriptionId_4804,CustomerId_3919,UGX,256,ProviderId_5,ProductId_10,airtime,ChannelId_3,500,500,2019-01-25T16:39:24Z,4,0
TransactionId_80098,BatchId_133585,AccountId_2672,SubscriptionId_2656,CustomerId_3091,UGX,256,ProviderId_3,ProductId_3,airtime,ChannelId_3,5000,5000,2019-01-25T16:39:35Z,1,0
TransactionId_118588,BatchId_133561,AccountId_4841,SubscriptionId_3829,CustomerId_3919,UGX,256,ProviderId_4,ProductId_6,financial_services,ChannelId_2,-10,10,2019-01-25T16:39:42Z,2,0
TransactionId_111215,BatchId_112091,AccountId_3606,SubscriptionId_1352,CustomerId_4044,UGX,256,ProviderId_6,ProductId_10,airtime,ChannelId_3,10000,10000,2019-01-25T16:39:45Z,2,0
TransactionId_107488,BatchId_111038,AccountId_3809,SubscriptionId_4505,CustomerId_4252,UGX,256,ProviderId_1,ProductId_15,financial_services,ChannelId_3,10000,10000,2019-01-25T16:39:51Z,2,0
TransactionId_109872,BatchId_117723,AccountId_4841,SubscriptionId_3829,CustomerId_4044,UGX,256,ProviderId_4,ProductId_6,financial_services,ChannelId_2,-5000,5000,2019-01-25T16:39:58Z,2,0
TransactionId_34726,BatchId_86715,AccountId_4841,SubscriptionId_3829,CustomerId_3091,UGX,256,ProviderId_4,ProductId_6,financial_services,ChannelId_2,-250,250,2019-01-25T16:40:24Z,2,0
TransactionId_91099,BatchId_92602,AccountId_3606,SubscriptionId_1352,CustomerId_4044,UGX,256,ProviderId_6,ProductId_10,airtime,ChannelId_3,5000,5000,2019-01-25T16:40:51Z,2,0
TransactionId_137341,BatchId_9053,AccountId_4318,SubscriptionId_4070,CustomerId_4774,UGX,256,ProviderId_6,ProductId_3,airtime,ChannelId_3,10000,10000,2019-01-25T16:40:57Z,2,0
TransactionId_62289,BatchId_133827,AccountId_2368,SubscriptionId_3917,CustomerId_2782,UGX,256,ProviderId_5,ProductId_15,financial_services,ChannelId_3,10000,10000,2019-01-25T16:41:19Z,2,0
TransactionId_10271,BatchId_78091,AccountId_4841,SubscriptionId_3829,CustomerId_4774,UGX,256,ProviderId_4,ProductId_6,financial_services,ChannelId_2,-5000,5000,2019-01-25T16:41:26Z,2,0
TransactionId_72413,BatchId_114111,AccountId_3809,SubscriptionId_4505,CustomerId_4252,UGX,256,ProviderId_6,ProductId_14,financial_services,ChannelId_3,3165,3165,2019-01-25T16:41:41Z,2,0
TransactionId_33608,BatchId_81333,AccountId_4318,SubscriptionId_4070,CustomerId_4774,UGX,256,ProviderId_6,ProductId_10,airtime,ChannelId_3,10000,10000,2019-01-25T16:42:21Z,2,0
TransactionId_120994,BatchId_112386,AccountId_2141,SubscriptionId_4576,CustomerId_2546,UGX,256,ProviderId_6,ProductId_10,airtime,ChannelId_3,500,500,2019-01-25T16:42:22Z,2,0
TransactionId_40150,BatchId_89490,AccountId_4841,SubscriptionId_3829,CustomerId_2546,UGX,256,ProviderId_4,ProductId_6,financial_services,ChannelId_2,-10,10,2019-01-25T16:42:45Z,2,0
TransactionId_134699,BatchId_111693,AccountId_4841,SubscriptionId_3829,CustomerId_4774,UGX,256,ProviderId_4,ProductId_6,financial_services,ChannelId_2,-5000,5000,2019-01-25T16:42:48Z,2,0
TransactionId_14871,BatchId_29906,AccountId_2368,SubscriptionId_3917,CustomerId_2782,UGX,256,ProviderId_6,ProductId_10,airtime,ChannelId_3,10185,10185,2019-01-25T16:42:58Z,2,0
TransactionId_55671,BatchId_118880,AccountId_3210,SubscriptionId_3348,CustomerId_3638,UGX,256,ProviderId_1,ProductId_15,financial_services,ChannelId_3,5000,5000,2019-01-25T16:43:04Z,2,0
TransactionId_96092,BatchId_52469,AccountId_4841,SubscriptionId_3829,CustomerId_2782,UGX,256,ProviderId_4,ProductId_6,financial_services,ChannelId_2,-5000,5000,2019-01-25T16:43:10Z,2,0
TransactionId_83815,BatchId_108312,AccountId_3210,SubscriptionId_3348,CustomerId_3638,UGX,256,ProviderId_1,ProductId_15,financial_services,ChannelId_3,4500,4500,2019-01-25T16:44:09Z,2,0
TransactionId_80753,BatchId_16827,AccountId_2368,SubscriptionId_3917,CustomerId_2782,UGX,256,ProviderId_6,ProductId_10,airtime,ChannelId_3,5000,5000,2019-01-25T16:44:21Z,2,0
TransactionId_24789,BatchId_67659,AccountId_4738,SubscriptionId_2205,CustomerId_5207,UGX,256,ProviderId_5,ProductId_15,financial_services,ChannelId_3,10000,10000,2019-01-25T16:44:29Z,2,0
TransactionId_37763,BatchId_135824,AccountId_4318,SubscriptionId_4070,CustomerId_4774,UGX,256,ProviderId_6,ProductId_10,airtime,ChannelId_3,10000,10000,2019-01-25T16:44:33Z,2,0
TransactionId_103035,BatchId_43375,AccountId_4738,SubscriptionId_2205,CustomerId_5207,UGX,256,ProviderId_6,ProductId_10,airtime,ChannelId_3,10000,10000,2019-01-25T16:45:18Z,2,0
TransactionId_27401,BatchId_85605,AccountId_4006,SubscriptionId_1092,CustomerId_4456,UGX,256,ProviderId_6,ProductId_10,airtime,ChannelId_3,1000,1000,2019-01-25T16:45:43Z,2,0
TransactionId_15589,BatchId_2455,AccountId_3887,SubscriptionId_1662,CustomerId_4333,UGX,256,ProviderId_5,ProductId_19,tv,ChannelId_3,1600,1600,2019-01-25T16:46:03Z,2,0
TransactionId_64288,BatchId_43128,AccountId_4841,SubscriptionId_3829,CustomerId_5207,UGX,256,ProviderId_4,ProductId_6,financial_services,ChannelId_2,-5000,5000,2019-01-25T16:46:15Z,2,0
TransactionId_17530,BatchId_81686,AccountId_4841,SubscriptionId_3829,CustomerId_4456,UGX,256,ProviderId_4,ProductId_6,financial_services,ChannelId_2,-20,20,2019-01-25T16:46:18Z,2,0
TransactionId_129424,BatchId_18470,AccountId_4841,SubscriptionId_3829,CustomerId_4333,UGX,256,ProviderId_4,ProductId_6,financial_services,ChannelId_2,-32,32,2019-01-25T16:46:25Z,2,0
TransactionId_51663,BatchId_66547,AccountId_4416,SubscriptionId_2220,CustomerId_4873,UGX,256,ProviderId_5,ProductId_15,financial_services,ChannelId_3,6000,6000,2019-01-25T16:46:49Z,2,0
TransactionId_48864,BatchId_65080,AccountId_10,SubscriptionId_4346,CustomerId_4311,UGX,256,ProviderId_4,ProductId_10,airtime,ChannelId_5,-1000,1000,2019-01-25T16:47:29Z,4,0
TransactionId_68168,BatchId_11797,AccountId_454,SubscriptionId_3316,CustomerId_784,UGX,256,ProviderId_6,ProductId_3,airtime,ChannelId_3,1000,1000,2019-01-25T16:47:39Z,2,0
TransactionId_93975,BatchId_44874,AccountId_3354,SubscriptionId_378,CustomerId_3787,UGX,256,ProviderId_5,ProductId_15,financial_services,ChannelId_3,5000,5000,2019-01-25T16:48:00Z,2,0
TransactionId_89710,BatchId_63767,AccountId_4841,SubscriptionId_3829,CustomerId_784,UGX,256,ProviderId_4,ProductId_6,financial_services,ChannelId_2,-50,50,2019-01-25T16:48:10Z,2,0
TransactionId_122421,BatchId_62943,AccountId_3210,SubscriptionId_3348,CustomerId_3638,UGX,256,ProviderId_6,ProductId_4,airtime,ChannelId_3,500,500,2019-01-25T16:48:15Z,2,0
TransactionId_124206,BatchId_48019,AccountId_4841,SubscriptionId_3829,CustomerId_3638,UGX,256,ProviderId_4,ProductId_6,financial_services,ChannelId_2,-25,25,2019-01-25T16:48:40Z,2,0
TransactionId_93027,BatchId_32475,AccountId_3299,SubscriptionId_4317,CustomerId_3729,UGX,256,ProviderId_5,ProductId_15,financial_services,ChannelId_3,3500,3500,2019-01-25T16:48:54Z,2,0
TransactionId_74969,BatchId_95532,AccountId_3210,SubscriptionId_3348,CustomerId_3638,UGX,256,ProviderId_6,ProductId_3,airtime,ChannelId_3,500,500,2019-01-25T16:49:00Z,2,0
TransactionId_113891,BatchId_69474,AccountId_2359,SubscriptionId_4555,CustomerId_2774,UGX,256,ProviderId_6,ProductId_3,airtime,ChannelId_3,1000,1000,2019-01-25T16:49:21Z,2,0
TransactionId_501,BatchId_26119,AccountId_4841,SubscriptionId_3829,CustomerId_3638,UGX,256,ProviderId_4,ProductId_6,financial_services,ChannelId_2,-25,25,2019-01-25T16:49:28Z,2,0
TransactionId_108631,BatchId_97033,AccountId_4841,SubscriptionId_3829,CustomerId_2774,UGX,256,ProviderId_4,ProductId_6,financial_services,ChannelId_2,-50,50,2019-01-25T16:49:51Z,2,0
TransactionId_18139,BatchId_13387,AccountId_2421,SubscriptionId_2075,CustomerId_2836,UGX,256,ProviderId_6,ProductId_3,airtime,ChannelId_3,10000,10000,2019-01-25T16:50:05Z,2,0
TransactionId_24955,BatchId_119745,AccountId_454,SubscriptionId_3316,CustomerId_784,UGX,256,ProviderId_6,ProductId_3,airtime,ChannelId_3,1000,1000,2019-01-25T16:50:10Z,2,0
TransactionId_73507,BatchId_100677,AccountId_3299,SubscriptionId_4317,CustomerId_3729,UGX,256,ProviderId_6,ProductId_3,airtime,ChannelId_3,1500,1500,2019-01-25T16:50:22Z,2,0
TransactionId_10684,BatchId_35876,AccountId_4841,SubscriptionId_3829,CustomerId_2836,UGX,256,ProviderId_4,ProductId_6,financial_services,ChannelId_2,-250,250,2019-01-25T16:50:32Z,2,0
